DATE,PM 2.5,O3,Overall_AQI,Overall_AQI_Category
2023-05-24 00:00:00,46.6,48,128,Unhealthy for Sensitive Groups
2023-05-24 01:00:00,50.8,42,139,Unhealthy for Sensitive Groups
2023-05-24 02:00:00,44.4,37,123,Unhealthy for Sensitive Groups
2023-05-24 03:00:00,43.2,28,120,Unhealthy for Sensitive Groups
2023-05-24 04:00:00,37.6,21,106,Unhealthy for Sensitive Groups
2023-05-24 05:00:00,40.8,15,114,Unhealthy for Sensitive Groups
2023-05-24 06:00:00,44.4,8,123,Unhealthy for Sensitive Groups
2023-05-24 07:00:00,47.7,6,131,Unhealthy for Sensitive Groups
2023-05-24 08:00:00,45.6,7,126,Unhealthy for Sensitive Groups
2023-05-24 09:00:00,40.1,13,112,Unhealthy for Sensitive Groups
2023-05-24 10:00:00,34.3,17,98,Moderate
2023-05-24 11:00:00,27.5,24,83,Moderate
2023-05-24 12:00:00,24.7,32,77,Moderate
2023-05-24 13:00:00,22.3,39,72,Moderate
2023-05-24 14:00:00,26.6,50,81,Moderate
2023-05-24 15:00:00,25.8,53,80,Moderate
2023-05-24 16:00:00,24.4,58,77,Moderate
2023-05-24 17:00:00,21.7,55,71,Moderate
2023-05-24 18:00:00,19.8,54,67,Moderate
2023-05-24 19:00:00,18.4,53,64,Moderate
2023-05-24 20:00:00,19.2,51,66,Moderate
2023-05-24 21:00:00,23.6,48,75,Moderate
2023-05-24 22:00:00,23.8,38,76,Moderate
2023-05-24 23:00:00,29.0,30,87,Moderate
2023-05-25 00:00:00,28.0,23,84,Moderate
2023-05-25 01:00:00,31.0,16,91,Moderate
2023-05-25 02:00:00,31.0,12,91,Moderate
2023-05-25 03:00:00,33.5,9,96,Moderate
2023-05-25 04:00:00,28.2,5,85,Moderate
2023-05-25 05:00:00,27.1,2,83,Moderate
2023-05-25 06:00:00,20.5,1,69,Moderate
2023-05-25 07:00:00,22.7,5,73,Moderate
2023-05-25 08:00:00,29.3,17,87,Moderate
2023-05-25 09:00:00,29.1,20,87,Moderate
2023-05-25 10:00:00,26.0,25,80,Moderate
2023-05-25 11:00:00,23.5,30,75,Moderate
2023-05-25 12:00:00,22.2,33,72,Moderate
2023-05-25 13:00:00,18.1,38,64,Moderate
2023-05-25 14:00:00,18.5,45,64,Moderate
2023-05-25 15:00:00,16.7,51,61,Moderate
2023-05-25 16:00:00,13.3,54,54,Moderate
2023-05-25 17:00:00,12.1,54,51,Moderate
2023-05-25 18:00:00,13.0,49,53,Moderate
2023-05-25 19:00:00,21.5,38,71,Moderate
2023-05-25 20:00:00,24.2,32,76,Moderate
2023-05-25 21:00:00,28.6,29,86,Moderate
2023-05-25 22:00:00,28.3,19,85,Moderate
2023-05-25 23:00:00,31.1,11,91,Moderate
2023-05-26 00:00:00,28.5,9,85,Moderate
2023-05-26 01:00:00,22.7,7,73,Moderate
2023-05-26 02:00:00,18.8,6,65,Moderate
2023-05-26 03:00:00,15.4,3,58,Moderate
2023-05-26 04:00:00,19.7,3,67,Moderate
2023-05-26 05:00:00,19.3,5,66,Moderate
2023-05-26 06:00:00,18.6,8,65,Moderate
2023-05-26 07:00:00,25.3,12,79,Moderate
2023-05-26 08:00:00,23.6,18,75,Moderate
2023-05-26 09:00:00,23.8,20,76,Moderate
2023-05-26 10:00:00,19.9,25,67,Moderate
2023-05-26 11:00:00,21.9,30,72,Moderate
2023-05-26 12:00:00,20.4,40,68,Moderate
2023-05-26 13:00:00,16.7,40,61,Moderate
2023-05-26 14:00:00,16.8,42,61,Moderate
2023-05-26 15:00:00,14.4,44,56,Moderate
2023-05-26 16:00:00,15.7,44,59,Moderate
2023-05-26 17:00:00,14.8,36,57,Moderate
2023-05-26 18:00:00,17.4,29,62,Moderate
2023-05-26 19:00:00,21.7,19,71,Moderate
2023-05-26 20:00:00,24.3,17,77,Moderate
2023-05-26 21:00:00,22.6,16,73,Moderate
2023-05-26 22:00:00,20.8,13,69,Moderate
2023-05-26 23:00:00,21.9,8,72,Moderate
2023-05-27 00:00:00,21.4,8,71,Moderate
2023-05-27 01:00:00,21.2,6,70,Moderate
2023-05-27 02:00:00,15.1,7,57,Moderate
2023-05-27 03:00:00,47.5,7,131,Unhealthy for Sensitive Groups
2023-05-27 04:00:00,30.2,4,89,Moderate
2023-05-27 05:00:00,22.1,4,72,Moderate
2023-05-27 06:00:00,32.0,5,93,Moderate
2023-05-27 07:00:00,27.5,9,83,Moderate
2023-05-27 08:00:00,26.7,12,82,Moderate
2023-05-27 09:00:00,26.3,20,81,Moderate
2023-05-27 10:00:00,19.6,27,67,Moderate
2023-05-27 11:00:00,17.3,34,62,Moderate
2023-05-27 12:00:00,17.6,46,63,Moderate
2023-05-27 13:00:00,16.3,47,60,Moderate
2023-05-27 14:00:00,13.1,49,53,Moderate
2023-05-27 15:00:00,12.5,53,52,Moderate
2023-05-27 16:00:00,13.2,52,53,Moderate
2023-05-27 17:00:00,16.6,46,60,Moderate
2023-05-27 18:00:00,18.8,43,65,Moderate
2023-05-27 19:00:00,17.9,42,63,Moderate
2023-05-27 20:00:00,21.4,35,71,Moderate
2023-05-27 21:00:00,19.7,30,67,Moderate
2023-05-27 22:00:00,18.8,20,65,Moderate
2023-05-27 23:00:00,19.4,15,66,Moderate
2023-05-28 00:00:00,18.2,8,64,Moderate
2023-05-28 01:00:00,19.1,4,66,Moderate
2023-05-28 02:00:00,22.5,5,73,Moderate
2023-05-28 03:00:00,20.3,6,68,Moderate
2023-05-28 04:00:00,21.2,6,70,Moderate
2023-05-28 05:00:00,20.8,5,69,Moderate
2023-05-28 06:00:00,21.9,9,72,Moderate
2023-05-28 07:00:00,26.8,13,82,Moderate
2023-05-28 08:00:00,33.1,15,95,Moderate
2023-05-28 09:00:00,40.0,21,112,Unhealthy for Sensitive Groups
2023-05-28 10:00:00,35.0,31,99,Moderate
2023-05-28 11:00:00,31.0,41,91,Moderate
2023-05-28 12:00:00,32.5,38,94,Moderate
2023-05-28 13:00:00,27.2,40,83,Moderate
2023-05-28 14:00:00,26.6,46,81,Moderate
2023-05-28 15:00:00,20.8,49,69,Moderate
2023-05-28 16:00:00,18.4,42,64,Moderate
2023-05-28 17:00:00,18.7,33,65,Moderate
2023-05-28 18:00:00,17.8,29,63,Moderate
2023-05-28 19:00:00,21.9,32,72,Moderate
2023-05-28 20:00:00,22.9,31,74,Moderate
2023-05-28 21:00:00,26.4,26,81,Moderate
2023-05-28 22:00:00,30.2,22,89,Moderate
2023-05-28 23:00:00,34.1,23,97,Moderate
2023-05-29 00:00:00,33.0,19,95,Moderate
2023-05-29 01:00:00,31.5,13,92,Moderate
2023-05-29 02:00:00,29.2,12,87,Moderate
2023-05-29 03:00:00,29.6,11,88,Moderate
2023-05-29 04:00:00,35.3,11,100,Moderate
2023-05-29 05:00:00,37.1,8,105,Unhealthy for Sensitive Groups
2023-05-29 06:00:00,35.3,8,100,Moderate
2023-05-29 07:00:00,37.3,11,105,Unhealthy for Sensitive Groups
2023-05-29 08:00:00,37.2,19,105,Unhealthy for Sensitive Groups
2023-05-29 09:00:00,37.8,24,107,Unhealthy for Sensitive Groups
2023-05-29 10:00:00,36.8,30,104,Unhealthy for Sensitive Groups
2023-05-29 11:00:00,33.4,37,96,Moderate
2023-05-29 12:00:00,32.6,38,94,Moderate
2023-05-29 13:00:00,29.4,48,87,Moderate
2023-05-29 14:00:00,24.1,50,76,Moderate
2023-05-29 15:00:00,22.0,48,72,Moderate
2023-05-29 16:00:00,21.5,42,71,Moderate
2023-05-29 17:00:00,19.7,39,67,Moderate
2023-05-29 18:00:00,20.8,36,69,Moderate
2023-05-29 19:00:00,23.9,33,76,Moderate
2023-05-29 20:00:00,26.4,28,81,Moderate
2023-05-29 21:00:00,31.2,27,91,Moderate
2023-05-29 22:00:00,38.1,22,107,Unhealthy for Sensitive Groups
2023-05-29 23:00:00,39.5,19,111,Unhealthy for Sensitive Groups
2023-05-30 00:00:00,38.2,11,108,Unhealthy for Sensitive Groups
2023-05-30 01:00:00,37.6,7,106,Unhealthy for Sensitive Groups
2023-05-30 02:00:00,34.8,5,99,Moderate
2023-05-30 03:00:00,33.9,6,97,Moderate
2023-05-30 04:00:00,32.9,3,95,Moderate
2023-05-30 05:00:00,32.4,4,94,Moderate
2023-05-30 06:00:00,32.9,6,95,Moderate
2023-05-30 07:00:00,36.6,12,104,Unhealthy for Sensitive Groups
2023-05-30 08:00:00,38.2,16,108,Unhealthy for Sensitive Groups
2023-05-30 09:00:00,39.9,20,112,Unhealthy for Sensitive Groups
2023-05-30 10:00:00,41.4,27,116,Unhealthy for Sensitive Groups
2023-05-30 11:00:00,42.1,33,117,Unhealthy for Sensitive Groups
2023-05-30 12:00:00,38.8,36,109,Unhealthy for Sensitive Groups
2023-05-30 13:00:00,31.3,37,91,Moderate
2023-05-30 14:00:00,28.3,44,85,Moderate
2023-05-30 15:00:00,22.4,47,73,Moderate
2023-05-30 16:00:00,20.7,45,69,Moderate
2023-05-30 17:00:00,22.3,42,72,Moderate
2023-05-30 18:00:00,23.6,37,75,Moderate
2023-05-30 19:00:00,26.3,34,81,Moderate
2023-05-30 20:00:00,26.1,34,80,Moderate
2023-05-30 21:00:00,29.0,31,87,Moderate
2023-05-30 22:00:00,36.5,26,103,Unhealthy for Sensitive Groups
2023-05-30 23:00:00,37.7,20,106,Unhealthy for Sensitive Groups
2023-05-31 00:00:00,36.3,19,103,Unhealthy for Sensitive Groups
2023-05-31 01:00:00,36.6,13,104,Unhealthy for Sensitive Groups
2023-05-31 02:00:00,35.8,10,102,Unhealthy for Sensitive Groups
2023-05-31 03:00:00,32.9,12,95,Moderate
2023-05-31 04:00:00,34.0,9,97,Moderate
2023-05-31 05:00:00,31.0,7,91,Moderate
2023-05-31 06:00:00,29.8,7,88,Moderate
2023-05-31 07:00:00,33.6,13,96,Moderate
2023-05-31 08:00:00,34.4,20,98,Moderate
2023-05-31 09:00:00,37.0,25,105,Unhealthy for Sensitive Groups
2023-05-31 10:00:00,35.7,31,101,Unhealthy for Sensitive Groups
2023-05-31 11:00:00,32.7,40,94,Moderate
2023-05-31 12:00:00,23.2,39,74,Moderate
2023-05-31 13:00:00,21.1,45,70,Moderate
2023-05-31 14:00:00,20.5,51,69,Moderate
2023-05-31 15:00:00,22.2,48,72,Moderate
2023-05-31 16:00:00,20.6,46,69,Moderate
2023-05-31 17:00:00,23.8,44,76,Moderate
2023-05-31 18:00:00,25.4,42,79,Moderate
2023-05-31 19:00:00,25.2,39,79,Moderate
2023-05-31 20:00:00,28.6,36,86,Moderate
2023-05-31 21:00:00,31.7,35,92,Moderate
2023-05-31 22:00:00,31.3,34,91,Moderate
2023-05-31 23:00:00,35.7,26,101,Unhealthy for Sensitive Groups
2023-06-01 00:00:00,38.8,27,109,Unhealthy for Sensitive Groups
2023-06-01 01:00:00,35.9,33,102,Unhealthy for Sensitive Groups
2023-06-01 02:00:00,36.9,36,104,Unhealthy for Sensitive Groups
2023-06-01 03:00:00,37.9,28,107,Unhealthy for Sensitive Groups
2023-06-01 04:00:00,37.7,31,106,Unhealthy for Sensitive Groups
2023-06-01 05:00:00,38.2,32,108,Unhealthy for Sensitive Groups
2023-06-01 06:00:00,37.3,31,105,Unhealthy for Sensitive Groups
2023-06-01 07:00:00,38.6,35,109,Unhealthy for Sensitive Groups
2023-06-01 08:00:00,44.4,34,123,Unhealthy for Sensitive Groups
2023-06-01 09:00:00,45.4,34,125,Unhealthy for Sensitive Groups
2023-06-01 10:00:00,45.7,41,126,Unhealthy for Sensitive Groups
2023-06-01 11:00:00,45.7,48,126,Unhealthy for Sensitive Groups
2023-06-01 12:00:00,29.5,49,88,Moderate
2023-06-01 13:00:00,24.0,45,76,Moderate
2023-06-01 14:00:00,24.0,47,76,Moderate
2023-06-01 15:00:00,19.3,42,66,Moderate
2023-06-01 16:00:00,19.6,36,67,Moderate
2023-06-01 17:00:00,20.3,28,68,Moderate
2023-06-01 18:00:00,23.1,19,74,Moderate
2023-06-01 19:00:00,27.5,16,83,Moderate
2023-06-01 20:00:00,33.3,16,96,Moderate
2023-06-01 21:00:00,35.1,14,99,Moderate
2023-06-01 22:00:00,39.0,11,110,Unhealthy for Sensitive Groups
2023-06-01 23:00:00,40.0,3,112,Unhealthy for Sensitive Groups
2023-06-02 00:00:00,43.0,3,119,Unhealthy for Sensitive Groups
2023-06-02 01:00:00,43.0,4,119,Unhealthy for Sensitive Groups
2023-06-02 02:00:00,40.5,5,113,Unhealthy for Sensitive Groups
2023-06-02 03:00:00,39.2,8,110,Unhealthy for Sensitive Groups
2023-06-02 04:00:00,39.1,9,110,Unhealthy for Sensitive Groups
2023-06-02 05:00:00,40.9,13,114,Unhealthy for Sensitive Groups
2023-06-02 06:00:00,40.7,21,114,Unhealthy for Sensitive Groups
2023-06-02 07:00:00,42.5,24,118,Unhealthy for Sensitive Groups
2023-06-02 08:00:00,43.6,32,121,Unhealthy for Sensitive Groups
2023-06-02 09:00:00,43.0,37,119,Unhealthy for Sensitive Groups
2023-06-02 10:00:00,41.3,37,115,Unhealthy for Sensitive Groups
2023-06-02 11:00:00,37.9,40,107,Unhealthy for Sensitive Groups
2023-06-02 12:00:00,33.1,47,95,Moderate
2023-06-02 13:00:00,31.4,44,92,Moderate
2023-06-02 14:00:00,26.2,45,81,Moderate
2023-06-02 15:00:00,22.6,40,73,Moderate
2023-06-02 16:00:00,21.8,47,71,Moderate
2023-06-02 17:00:00,21.3,37,70,Moderate
2023-06-02 18:00:00,23.6,37,75,Moderate
2023-06-02 19:00:00,30.3,35,89,Moderate
2023-06-02 20:00:00,32.1,30,93,Moderate
2023-06-02 21:00:00,35.0,24,99,Moderate
2023-06-02 22:00:00,32.0,21,93,Moderate
2023-06-02 23:00:00,37.0,12,105,Unhealthy for Sensitive Groups
2023-06-03 00:00:00,35.0,10,99,Moderate
2023-06-03 01:00:00,35.5,5,101,Unhealthy for Sensitive Groups
2023-06-03 02:00:00,32.7,6,94,Moderate
2023-06-03 03:00:00,31.3,2,91,Moderate
2023-06-03 04:00:00,28.1,4,85,Moderate
2023-06-03 05:00:00,30.2,8,89,Moderate
2023-06-03 06:00:00,32.1,12,93,Moderate
2023-06-03 07:00:00,35.7,20,101,Unhealthy for Sensitive Groups
2023-06-03 08:00:00,43.8,26,121,Unhealthy for Sensitive Groups
2023-06-03 09:00:00,41.9,35,117,Unhealthy for Sensitive Groups
2023-06-03 10:00:00,36.9,44,104,Unhealthy for Sensitive Groups
2023-06-03 11:00:00,32.4,52,94,Moderate
2023-06-03 12:00:00,25.2,55,79,Moderate
2023-06-03 13:00:00,21.1,58,70,Moderate
2023-06-03 14:00:00,24.0,57,76,Moderate
2023-06-03 15:00:00,23.0,57,74,Moderate
2023-06-03 16:00:00,22.5,57,73,Moderate
2023-06-03 17:00:00,26.2,50,81,Moderate
2023-06-03 18:00:00,30.1,40,89,Moderate
2023-06-03 19:00:00,32.5,26,94,Moderate
2023-06-03 20:00:00,31.7,34,92,Moderate
2023-06-03 21:00:00,36.3,24,103,Unhealthy for Sensitive Groups
2023-06-03 22:00:00,43.1,21,120,Unhealthy for Sensitive Groups
2023-06-03 23:00:00,46.1,18,127,Unhealthy for Sensitive Groups
2023-06-04 00:00:00,48.0,12,132,Unhealthy for Sensitive Groups
2023-06-04 01:00:00,37.5,7,106,Unhealthy for Sensitive Groups
2023-06-04 02:00:00,34.7,3,99,Moderate
2023-06-04 03:00:00,30.3,4,89,Moderate
2023-06-04 04:00:00,29.4,5,87,Moderate
2023-06-04 05:00:00,28.2,12,85,Moderate
2023-06-04 06:00:00,30.5,14,90,Moderate
2023-06-04 07:00:00,33.1,18,95,Moderate
2023-06-04 08:00:00,35.0,28,99,Moderate
2023-06-04 09:00:00,39.8,40,112,Unhealthy for Sensitive Groups
2023-06-04 10:00:00,35.5,52,101,Unhealthy for Sensitive Groups
2023-06-04 11:00:00,32.8,61,95,Moderate
2023-06-04 12:00:00,25.3,62,79,Moderate
2023-06-04 13:00:00,22.6,63,77,Moderate
2023-06-04 14:00:00,24.3,59,77,Moderate
2023-06-04 15:00:00,24.6,55,77,Moderate
2023-06-04 16:00:00,26.3,58,81,Moderate
2023-06-04 17:00:00,26.6,58,81,Moderate
2023-06-04 18:00:00,26.3,52,81,Moderate
2023-06-04 19:00:00,30.1,48,89,Moderate
2023-06-04 20:00:00,30.0,41,89,Moderate
2023-06-04 21:00:00,35.0,32,99,Moderate
2023-06-04 22:00:00,37.0,29,105,Unhealthy for Sensitive Groups
2023-06-04 23:00:00,43.0,24,119,Unhealthy for Sensitive Groups
2023-06-05 00:00:00,36.5,20,103,Unhealthy for Sensitive Groups
2023-06-05 01:00:00,38.2,16,108,Unhealthy for Sensitive Groups
2023-06-05 02:00:00,34.6,15,98,Moderate
2023-06-05 03:00:00,35.3,12,100,Moderate
2023-06-05 04:00:00,33.3,11,96,Moderate
2023-06-05 05:00:00,33.1,15,95,Moderate
2023-06-05 06:00:00,34.0,24,97,Moderate
2023-06-05 07:00:00,37.1,29,105,Unhealthy for Sensitive Groups
2023-06-05 08:00:00,43.6,33,121,Unhealthy for Sensitive Groups
2023-06-05 09:00:00,41.2,39,115,Unhealthy for Sensitive Groups
2023-06-05 10:00:00,37.3,46,105,Unhealthy for Sensitive Groups
2023-06-05 11:00:00,39.7,52,111,Unhealthy for Sensitive Groups
2023-06-05 12:00:00,36.5,55,103,Unhealthy for Sensitive Groups
2023-06-05 13:00:00,29.4,60,87,Moderate
2023-06-05 14:00:00,29.2,58,87,Moderate
2023-06-05 15:00:00,28.1,56,85,Moderate
2023-06-05 16:00:00,29.5,53,88,Moderate
2023-06-05 17:00:00,28.7,45,86,Moderate
2023-06-05 18:00:00,31.3,44,91,Moderate
2023-06-05 19:00:00,32.6,35,94,Moderate
2023-06-05 20:00:00,36.9,30,104,Unhealthy for Sensitive Groups
2023-06-05 21:00:00,41.0,24,115,Unhealthy for Sensitive Groups
2023-06-05 22:00:00,41.5,22,116,Unhealthy for Sensitive Groups
2023-06-05 23:00:00,36.3,17,103,Unhealthy for Sensitive Groups
2023-06-06 00:00:00,34.7,14,99,Moderate
2023-06-06 01:00:00,37.5,8,106,Unhealthy for Sensitive Groups
2023-06-06 02:00:00,37.7,8,106,Unhealthy for Sensitive Groups
2023-06-06 03:00:00,35.9,8,102,Unhealthy for Sensitive Groups
2023-06-06 04:00:00,36.3,14,103,Unhealthy for Sensitive Groups
2023-06-06 05:00:00,37.2,20,105,Unhealthy for Sensitive Groups
2023-06-06 06:00:00,38.7,25,109,Unhealthy for Sensitive Groups
2023-06-06 07:00:00,39.1,35,110,Unhealthy for Sensitive Groups
2023-06-06 08:00:00,38.1,42,107,Unhealthy for Sensitive Groups
2023-06-06 09:00:00,38.3,53,108,Unhealthy for Sensitive Groups
2023-06-06 10:00:00,35.4,62,100,Moderate
2023-06-06 11:00:00,36.5,70,103,Unhealthy for Sensitive Groups
2023-06-06 12:00:00,36.0,73,108,Unhealthy for Sensitive Groups
2023-06-06 13:00:00,34.1,72,104,Unhealthy for Sensitive Groups
2023-06-06 14:00:00,26.9,73,108,Unhealthy for Sensitive Groups
2023-06-06 15:00:00,25.4,71,101,Unhealthy for Sensitive Groups
2023-06-06 16:00:00,21.7,57,71,Moderate
2023-06-06 17:00:00,20.3,54,68,Moderate
2023-06-06 18:00:00,21.1,51,70,Moderate
2023-06-06 19:00:00,21.5,48,71,Moderate
2023-06-06 20:00:00,31.7,43,92,Moderate
2023-06-06 21:00:00,39.8,41,112,Unhealthy for Sensitive Groups
2023-06-06 22:00:00,38.4,33,108,Unhealthy for Sensitive Groups
2023-06-06 23:00:00,37.2,25,105,Unhealthy for Sensitive Groups
2023-06-07 00:00:00,37.1,16,105,Unhealthy for Sensitive Groups
2023-06-07 01:00:00,35.0,13,99,Moderate
2023-06-07 02:00:00,32.0,13,93,Moderate
2023-06-07 03:00:00,38.0,17,107,Unhealthy for Sensitive Groups
2023-06-07 04:00:00,39.5,20,111,Unhealthy for Sensitive Groups
2023-06-07 05:00:00,33.2,27,95,Moderate
2023-06-07 06:00:00,33.6,35,96,Moderate
2023-06-07 07:00:00,37.4,44,106,Unhealthy for Sensitive Groups
2023-06-07 08:00:00,35.0,54,99,Moderate
2023-06-07 09:00:00,32.7,60,94,Moderate
2023-06-07 10:00:00,29.2,64,87,Moderate
2023-06-07 11:00:00,29.1,67,90,Moderate
2023-06-07 12:00:00,29.4,65,87,Moderate
2023-06-07 13:00:00,28.4,62,85,Moderate
2023-06-07 14:00:00,26.3,61,81,Moderate
2023-06-07 15:00:00,29.2,55,87,Moderate
2023-06-07 16:00:00,30.0,47,89,Moderate
2023-06-07 17:00:00,29.1,37,87,Moderate
2023-06-07 18:00:00,29.0,26,87,Moderate
2023-06-07 19:00:00,32.3,26,93,Moderate
2023-06-07 20:00:00,40.0,14,112,Unhealthy for Sensitive Groups
2023-06-07 21:00:00,46.6,16,128,Unhealthy for Sensitive Groups
2023-06-07 22:00:00,47.8,17,131,Unhealthy for Sensitive Groups
2023-06-07 23:00:00,43.4,16,120,Unhealthy for Sensitive Groups
2023-06-08 00:00:00,40.7,27,114,Unhealthy for Sensitive Groups
2023-06-08 01:00:00,42.3,33,118,Unhealthy for Sensitive Groups
2023-06-08 02:00:00,42.1,39,117,Unhealthy for Sensitive Groups
2023-06-08 03:00:00,42.5,47,118,Unhealthy for Sensitive Groups
2023-06-08 04:00:00,41.3,50,115,Unhealthy for Sensitive Groups
2023-06-08 05:00:00,42.5,57,118,Unhealthy for Sensitive Groups
2023-06-08 06:00:00,43.2,67,120,Unhealthy for Sensitive Groups
2023-06-08 07:00:00,44.0,70,122,Unhealthy for Sensitive Groups
2023-06-08 08:00:00,49.0,73,134,Unhealthy for Sensitive Groups
2023-06-08 09:00:00,50.0,65,137,Unhealthy for Sensitive Groups
2023-06-08 10:00:00,48.3,58,133,Unhealthy for Sensitive Groups
2023-06-08 11:00:00,46.8,55,129,Unhealthy for Sensitive Groups
2023-06-08 12:00:00,37.5,50,106,Unhealthy for Sensitive Groups
2023-06-08 13:00:00,29.7,45,88,Moderate
2023-06-08 14:00:00,28.3,36,85,Moderate
2023-06-08 15:00:00,29.1,22,87,Moderate
2023-06-08 16:00:00,27.0,20,82,Moderate
2023-06-08 17:00:00,25.0,13,78,Moderate
2023-06-08 18:00:00,28.0,8,84,Moderate
2023-06-08 19:00:00,30.0,4,89,Moderate
2023-06-08 20:00:00,36.0,7,102,Unhealthy for Sensitive Groups
2023-06-08 21:00:00,36.4,11,103,Unhealthy for Sensitive Groups
2023-06-08 22:00:00,34.2,10,97,Moderate
2023-06-08 23:00:00,33.1,21,95,Moderate
2023-06-09 00:00:00,35.4,31,100,Moderate
2023-06-09 01:00:00,33.8,40,97,Moderate
2023-06-09 02:00:00,33.0,46,95,Moderate
2023-06-09 03:00:00,32.1,54,93,Moderate
2023-06-09 04:00:00,37.1,55,105,Unhealthy for Sensitive Groups
2023-06-09 05:00:00,37.2,61,105,Unhealthy for Sensitive Groups
2023-06-09 06:00:00,38.0,66,107,Unhealthy for Sensitive Groups
2023-06-09 07:00:00,39.5,67,111,Unhealthy for Sensitive Groups
2023-06-09 08:00:00,45.8,56,126,Unhealthy for Sensitive Groups
2023-06-09 09:00:00,40.5,42,113,Unhealthy for Sensitive Groups
2023-06-09 10:00:00,36.9,26,104,Unhealthy for Sensitive Groups
2023-06-09 11:00:00,36.9,16,104,Unhealthy for Sensitive Groups
2023-06-09 12:00:00,32.5,13,94,Moderate
2023-06-09 13:00:00,28.1,20,85,Moderate
2023-06-09 14:00:00,27.0,10,82,Moderate
2023-06-09 15:00:00,26.5,10,81,Moderate
2023-06-09 16:00:00,29.2,15,87,Moderate
2023-06-09 17:00:00,34.1,17,97,Moderate
2023-06-09 18:00:00,36.0,14,102,Unhealthy for Sensitive Groups
2023-06-09 19:00:00,43.0,15,119,Unhealthy for Sensitive Groups
2023-06-09 20:00:00,45.0,22,124,Unhealthy for Sensitive Groups
2023-06-09 21:00:00,43.0,28,119,Unhealthy for Sensitive Groups
2023-06-09 22:00:00,44.5,38,123,Unhealthy for Sensitive Groups
2023-06-09 23:00:00,42.2,46,117,Unhealthy for Sensitive Groups
2023-06-10 00:00:00,44.1,55,122,Unhealthy for Sensitive Groups
2023-06-10 01:00:00,44.5,60,123,Unhealthy for Sensitive Groups
2023-06-10 02:00:00,45.2,69,125,Unhealthy for Sensitive Groups
2023-06-10 03:00:00,44.5,79,129,Unhealthy for Sensitive Groups
2023-06-10 04:00:00,45.5,79,129,Unhealthy for Sensitive Groups
2023-06-10 05:00:00,50.2,74,137,Unhealthy for Sensitive Groups
2023-06-10 06:00:00,49.5,57,135,Unhealthy for Sensitive Groups
2023-06-10 07:00:00,48.7,43,134,Unhealthy for Sensitive Groups
2023-06-10 08:00:00,50.0,29,137,Unhealthy for Sensitive Groups
2023-06-10 09:00:00,48.8,17,134,Unhealthy for Sensitive Groups
2023-06-10 10:00:00,47.3,9,130,Unhealthy for Sensitive Groups
2023-06-10 11:00:00,42.8,12,119,Unhealthy for Sensitive Groups
2023-06-10 12:00:00,36.6,7,104,Unhealthy for Sensitive Groups
2023-06-10 13:00:00,33.2,7,95,Moderate
2023-06-10 14:00:00,33.1,7,95,Moderate
2023-06-10 15:00:00,32.5,11,94,Moderate
2023-06-10 16:00:00,31.8,10,92,Moderate
2023-06-10 17:00:00,29.4,8,87,Moderate
2023-06-10 18:00:00,26.6,11,81,Moderate
2023-06-10 19:00:00,26.3,23,81,Moderate
2023-06-10 20:00:00,28.6,28,86,Moderate
2023-06-10 21:00:00,30.5,39,90,Moderate
2023-06-10 22:00:00,32.5,47,94,Moderate
2023-06-10 23:00:00,33.4,65,96,Moderate
2023-06-11 00:00:00,34.3,72,104,Unhealthy for Sensitive Groups
2023-06-11 01:00:00,35.2,74,112,Unhealthy for Sensitive Groups
2023-06-11 02:00:00,34.4,80,132,Unhealthy for Sensitive Groups
2023-06-11 03:00:00,32.5,76,118,Unhealthy for Sensitive Groups
2023-06-11 04:00:00,33.7,63,96,Moderate
2023-06-11 05:00:00,33.1,9,95,Moderate
2023-06-11 06:00:00,31.9,28,93,Moderate
2023-06-11 07:00:00,31.9,57,93,Moderate
2023-06-11 08:00:00,32.4,79,129,Unhealthy for Sensitive Groups
2023-06-11 09:00:00,32.5,59,94,Moderate
2023-06-11 10:00:00,31.8,59,92,Moderate
2023-06-11 11:00:00,31.6,59,92,Moderate
2023-06-11 12:00:00,31.9,64,93,Moderate
2023-06-11 13:00:00,31.8,61,92,Moderate
2023-06-11 14:00:00,32.5,61,94,Moderate
2023-06-11 15:00:00,33.0,53,95,Moderate
2023-06-11 16:00:00,37.7,33,106,Unhealthy for Sensitive Groups
2023-06-11 17:00:00,37.5,30,106,Unhealthy for Sensitive Groups
2023-06-11 18:00:00,39.5,36,111,Unhealthy for Sensitive Groups
2023-06-11 19:00:00,39.0,40,110,Unhealthy for Sensitive Groups
2023-06-11 20:00:00,40.4,22,113,Unhealthy for Sensitive Groups
2023-06-11 21:00:00,40.2,14,113,Unhealthy for Sensitive Groups
2023-06-11 22:00:00,41.4,6,116,Unhealthy for Sensitive Groups
2023-06-11 23:00:00,46.3,8,128,Unhealthy for Sensitive Groups
2023-06-12 00:00:00,48.5,7,133,Unhealthy for Sensitive Groups
2023-06-12 01:00:00,30.4,7,89,Moderate
2023-06-12 02:00:00,22.7,7,73,Moderate
2023-06-12 03:00:00,20.8,6,69,Moderate
2023-06-12 04:00:00,20.4,6,68,Moderate
2023-06-12 05:00:00,19.2,9,66,Moderate
2023-06-12 06:00:00,22.1,25,72,Moderate
2023-06-12 07:00:00,25.5,50,79,Moderate
2023-06-12 08:00:00,27.7,69,97,Moderate
